player_name,season,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,rush_touchdown,fumble,fumble_lost,receptions,targets,receiving_air_yards,receiving_touchdown,receptions_redzone,targets_redzone,receiving_touchdown_redzone,fantasy_points_ppr,top_10_next,offense_snaps,total_tds,total_yards,games_missed,age,games_played_season
Ross Dwelley,2020,245.0,107.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,182.0,1.0,2.0,3.0,1.0,49.5,0,412.0,2.0,245.0,6,25.0,10
Robert Tonyan,2020,586.0,223.0,0.0,0.0,0.0,0.0,0.0,52.0,59.0,457.0,11.0,10.0,11.0,7.0,176.6,0,590.0,22.0,586.0,1,26.0,15
Rob Gronkowski,2020,623.0,246.0,0.0,0.0,0.0,1.0,0.0,45.0,75.0,845.0,7.0,6.0,17.0,5.0,145.3,1,808.0,14.0,623.0,0,31.0,16
Ricky Seals-Jones,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,15,25.0,1
Richard Rodgers,2020,345.0,95.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,305.0,2.0,2.0,3.0,1.0,70.5,0,251.0,4.0,345.0,8,28.0,8
Pharaoh Brown,2020,163.0,76.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,127.0,2.0,4.0,4.0,2.0,42.3,0,205.0,4.0,163.0,8,26.0,8
O.J. Howard,2020,146.0,17.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,226.0,2.0,2.0,3.0,1.0,37.6,0,132.0,4.0,146.0,12,25.0,4
Noah Togiai,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,15.0,0.0,0.0,15,23.0,1
Noah Fant,2020,635.0,358.0,0.0,0.0,0.0,0.0,0.0,59.0,85.0,560.0,3.0,7.0,12.0,3.0,138.5,0,674.0,6.0,635.0,3,22.0,13
Nick Vannett,2020,95.0,64.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,93.0,1.0,2.0,3.0,1.0,27.5,0,294.0,2.0,95.0,5,27.0,11
Nick Keizer,2020,63.0,40.0,0.0,0.0,0.0,1.0,1.0,6.0,9.0,81.0,0.0,0.0,0.0,0.0,9.3,0,131.0,0.0,63.0,9,25.0,7
Nick Boyle,2020,113.0,34.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,93.0,2.0,3.0,3.0,2.0,37.3,0,380.0,4.0,113.0,7,27.0,9
MyCole Pruitt,2020,49.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,67.0,2.0,1.0,2.0,1.0,21.9,0,143.0,4.0,49.0,11,28.0,5
Mo Alie-Cox,2020,394.0,182.0,0.0,0.0,0.0,1.0,1.0,31.0,37.0,264.0,2.0,3.0,4.0,2.0,75.4,0,473.0,4.0,394.0,2,26.0,14
Mike Gesicki,2020,703.0,167.0,0.0,0.0,0.0,0.0,0.0,53.0,82.0,940.0,6.0,7.0,14.0,5.0,153.3,1,621.0,12.0,703.0,1,24.0,15
Maxx Williams,2020,98.0,62.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,38.0,0.0,2.0,2.0,0.0,14.8,0,208.0,0.0,98.0,11,26.0,5
Mason Schreck,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,15,26.0,1
Mark Andrews,2020,623.0,152.0,0.0,0.0,0.0,2.0,0.0,53.0,81.0,809.0,7.0,11.0,18.0,4.0,155.3,1,557.0,14.0,623.0,3,24.0,13
Marcedes Lewis,2020,107.0,57.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,111.0,3.0,3.0,4.0,3.0,38.7,0,283.0,6.0,107.0,6,36.0,10
Luke Stocker,2020,63.0,52.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,21.0,0.0,0.0,1.0,0.0,13.300000000000000,0,285.0,0.0,63.0,7,32.0,9
Logan Thomas,2020,670.0,288.0,3.0,5.0,0.0,0.0,0.0,72.0,106.0,770.0,6.0,15.0,17.0,6.0,168.62,0,1009.0,12.0,703.0,0,29.0,16
Levine Toilolo,2020,46.0,26.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,26.0,0.0,0.0,0.0,0.0,9.6,0,107.0,0.0,46.0,11,29.0,5
Lee Smith,2020,35.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,22.0,2.0,2.0,3.0,2.0,19.5,0,97.0,4.0,35.0,11,32.0,5
Kyle Rudolph,2020,334.0,164.0,0.0,0.0,0.0,1.0,1.0,28.0,37.0,261.0,1.0,2.0,5.0,1.0,64.4,0,574.0,2.0,334.0,4,30.0,12
Kahale Warring,2020,35.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,36.0,0.0,0.0,1.0,0.0,6.5,0,20.0,0.0,35.0,14,23.0,2
Kaden Smith,2020,109.0,87.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,40.0,0.0,2.0,4.0,0.0,27.9,0,354.0,0.0,109.0,4,23.0,12
Juwan Johnson,2020,9.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,18.0,0.0,1.0,1.0,0.0,2.9,0,79.0,0.0,9.0,14,23.0,2
Josiah Deguara,2020,12.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,2.2,0,24.0,0.0,12.0,15,23.0,1
Josh Hill,2020,46.0,37.0,0.0,0.0,0.0,1.0,0.0,8.0,10.0,45.0,1.0,1.0,1.0,1.0,18.6,0,241.0,2.0,46.0,8,30.0,8
Jordan Thomas,2020,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,7.3,0,1.0,2.0,3.0,15,24.0,1
Jordan Reed,2020,228.0,84.0,0.0,0.0,0.0,0.0,0.0,25.0,43.0,358.0,4.0,5.0,8.0,4.0,69.8,0,234.0,8.0,228.0,7,30.0,9
Jordan Akins,2020,403.0,172.0,1.0,4.0,0.0,0.0,0.0,37.0,49.0,369.0,1.0,4.0,8.0,1.0,83.7,0,405.0,2.0,407.0,3,28.0,13
Jonnu Smith,2020,448.0,238.0,2.0,4.0,1.0,0.0,0.0,41.0,63.0,360.0,8.0,11.0,18.0,8.0,136.2,0,691.0,17.0,452.0,2,25.0,14
Johnny Mundt,2020,53.0,45.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,1.0,1.0,0.0,9.3,0,57.0,0.0,53.0,14,25.0,2
Jimmy Graham,2020,431.0,185.0,0.0,0.0,0.0,1.0,0.0,48.0,70.0,493.0,8.0,13.0,20.0,7.0,133.1,0,602.0,16.0,431.0,1,33.0,15
Jesse James,2020,129.0,76.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,118.0,2.0,5.0,7.0,2.0,34.9,0,345.0,4.0,129.0,4,26.0,12
Jeremy Sprinkle,2020,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,1.6,0,52.0,0.0,6.0,13,26.0,3
Jason Witten,2020,69.0,20.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,91.0,2.0,4.0,7.0,2.0,31.9,0,263.0,4.0,69.0,6,38.0,10
Jared Cook,2020,504.0,124.0,0.0,0.0,0.0,1.0,1.0,37.0,59.0,687.0,7.0,8.0,14.0,6.0,124.4,0,466.0,14.0,504.0,1,33.0,15
James O'Shaughnessy,2020,262.0,94.0,0.0,0.0,0.0,0.0,0.0,28.0,37.0,274.0,0.0,2.0,2.0,0.0,52.2,0,466.0,0.0,262.0,1,28.0,15
Jake Butt,2020,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,0.0,1.0,1.0,0.0,2.5,0,68.0,0.0,5.0,13,25.0,3
Jacob Hollister,2020,209.0,80.0,0.0,0.0,0.0,0.0,0.0,25.0,39.0,237.0,3.0,6.0,9.0,3.0,61.9,0,348.0,6.0,209.0,3,26.0,13
Jack Doyle,2020,251.0,91.0,0.0,0.0,0.0,1.0,1.0,23.0,33.0,229.0,3.0,6.0,8.0,3.0,63.1,0,509.0,6.0,251.0,3,30.0,13
Jace Sternberger,2020,114.0,66.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,103.0,1.0,3.0,3.0,1.0,29.4,0,145.0,2.0,114.0,8,24.0,8
J.P. Holtz,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-2.0,0,7.0,0.0,0.0,15,27.0,1
Isaac Nauta,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,13.0,0.0,0.0,15,23.0,1
Irv Smith,2020,365.0,126.0,0.0,0.0,0.0,0.0,0.0,30.0,43.0,346.0,5.0,8.0,12.0,5.0,96.5,0,509.0,10.0,365.0,4,22.0,12
Ian Thomas,2020,145.0,78.0,0.0,0.0,0.0,1.0,0.0,20.0,29.0,196.0,1.0,2.0,4.0,1.0,36.5,0,553.0,2.0,145.0,3,24.0,13
Hunter Henry,2020,613.0,226.0,0.0,0.0,0.0,0.0,0.0,60.0,92.0,741.0,4.0,6.0,14.0,4.0,143.3,1,913.0,8.0,613.0,2,25.0,14
Hunter Bryant,2020,44.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,67.0,0.0,0.0,1.0,0.0,5.4,0,15.0,0.0,44.0,14,22.0,2
Hayden Hurst,2020,571.0,245.0,0.0,0.0,0.0,0.0,0.0,56.0,86.0,594.0,6.0,6.0,15.0,4.0,145.1,0,786.0,12.0,571.0,0,27.0,16
Harrison Bryant,2020,238.0,117.0,0.0,0.0,0.0,2.0,2.0,24.0,36.0,294.0,3.0,4.0,5.0,3.0,55.8,0,477.0,6.0,238.0,4,22.0,12
Greg Olsen,2020,224.0,46.0,0.0,0.0,0.0,0.0,0.0,23.0,33.0,272.0,1.0,5.0,9.0,1.0,47.4,0,417.0,2.0,224.0,6,35.0,10
Gerald Everett,2020,417.0,243.0,1.0,2.0,1.0,1.0,1.0,41.0,61.0,385.0,1.0,2.0,5.0,1.0,89.9,0,606.0,3.0,419.0,1,26.0,15
George Kittle,2020,291.0,146.0,1.0,9.0,0.0,0.0,0.0,22.0,32.0,227.0,1.0,0.0,1.0,0.0,54.0,1,302.0,2.0,300.0,11,26.0,5
Geoff Swaim,2020,83.0,35.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,79.0,1.0,3.0,3.0,1.0,23.3,0,220.0,2.0,83.0,10,26.0,6
Foster Moreau,2020,140.0,51.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,109.0,2.0,1.0,1.0,1.0,33.0,0,135.0,4.0,140.0,9,23.0,7
Evan Engram,2020,654.0,287.0,6.0,26.0,1.0,1.0,1.0,63.0,103.0,785.0,1.0,5.0,12.0,1.0,128.0,0,837.0,3.0,680.0,0,25.0,16
Eric Saubert,2020,13.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,1.3000000000000000,0,36.0,0.0,13.0,13,26.0,3
Eric Ebron,2020,558.0,192.0,0.0,0.0,0.0,1.0,1.0,56.0,90.0,658.0,5.0,10.0,19.0,5.0,136.8,0,766.0,10.0,558.0,1,27.0,15
Durham Smythe,2020,208.0,122.0,0.0,0.0,0.0,0.0,0.0,26.0,29.0,114.0,2.0,4.0,6.0,2.0,58.8,0,400.0,4.0,208.0,3,25.0,13
Drew Sample,2020,349.0,198.0,0.0,0.0,0.0,1.0,1.0,40.0,52.0,222.0,1.0,4.0,10.0,1.0,75.9,0,868.0,2.0,349.0,0,24.0,16
Donald Parham,2020,159.0,56.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,175.0,3.0,2.0,7.0,2.0,43.9,0,188.0,6.0,159.0,6,23.0,10
Dominique Dafney,2020,26.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16.0,1.0,1.0,1.0,1.0,10.600000000000000,0,39.0,2.0,26.0,14,23.0,2
Devin Asiasi,2020,39.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,59.0,1.0,0.0,0.0,0.0,11.9,0,82.0,2.0,39.0,14,23.0,2
Derek Carrier,2020,14.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-4.0,0.0,0.0,0.0,0.0,2.4,0,1.0,0.0,14.0,15,30.0,1
Deon Yelder,2020,36.0,30.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,57.0,0.0,1.0,2.0,0.0,10.6,0,112.0,0.0,36.0,10,25.0,6
Demetrius Harris,2020,45.0,25.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,92.0,0.0,1.0,3.0,0.0,9.5,0,189.0,0.0,45.0,9,29.0,7
Dawson Knox,2020,288.0,160.0,0.0,0.0,0.0,2.0,2.0,24.0,43.0,360.0,3.0,6.0,10.0,3.0,62.8,1,462.0,6.0,288.0,5,23.0,11
David Njoku,2020,207.0,85.0,0.0,0.0,0.0,0.0,0.0,18.0,28.0,212.0,2.0,3.0,6.0,2.0,50.7,0,326.0,4.0,207.0,6,24.0,10
Darren Waller,2020,1196.0,572.0,0.0,0.0,0.0,2.0,2.0,107.0,142.0,1128.0,9.0,19.0,22.0,6.0,268.6,0,993.0,18.0,1196.0,0,27.0,16
Darren Fells,2020,312.0,177.0,0.0,0.0,0.0,0.0,0.0,21.0,28.0,199.0,4.0,2.0,4.0,2.0,76.2,0,412.0,8.0,312.0,4,34.0,12
Darrell Daniels,2020,83.0,48.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,62.0,1.0,0.0,0.0,0.0,20.3,0,246.0,2.0,83.0,10,25.0,6
Daniel Brown,2020,31.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,5.1,0,10.0,0.0,31.0,14,28.0,2
Dan Arnold,2020,438.0,173.0,0.0,0.0,0.0,2.0,1.0,31.0,44.0,565.0,4.0,5.0,6.0,3.0,93.8,0,416.0,8.0,438.0,2,25.0,14
Dalton Schultz,2020,615.0,279.0,0.0,0.0,0.0,1.0,1.0,63.0,87.0,584.0,4.0,9.0,13.0,3.0,141.5,1,973.0,8.0,615.0,0,24.0,16
Dalton Keene,2020,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,37.0,0.0,0.0,0.0,0.0,2.8,0,59.0,0.0,8.0,14,21.0,2
Dallas Goedert,2020,509.0,200.0,0.0,0.0,0.0,0.0,0.0,45.0,63.0,547.0,3.0,5.0,5.0,2.0,111.9,0,550.0,6.0,509.0,6,25.0,10
Colin Thompson,2020,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,7.7,0,24.0,2.0,7.0,14,26.0,2
Cole Kmet,2020,243.0,136.0,1.0,-3.0,0.0,1.0,1.0,28.0,43.0,288.0,2.0,3.0,6.0,2.0,59.0,0,546.0,4.0,240.0,2,21.0,14
Colby Parkinson,2020,16.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,0.0,1.0,1.0,0.0,3.6,0,19.0,0.0,16.0,15,21.0,1
Christopher Herndon,2020,287.0,128.0,0.0,0.0,0.0,2.0,2.0,31.0,45.0,308.0,3.0,2.0,4.0,2.0,71.7,0,483.0,6.0,287.0,5,24.0,11
Chris Manhertz,2020,52.0,33.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,32.0,0.0,0.0,0.0,0.0,11.200000000000000,0,249.0,0.0,52.0,9,28.0,7
Charlie Woerner,2020,33.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,0.0,1.0,1.0,0.0,5.3,0,39.0,0.0,33.0,14,22.0,2
Cethan Carter,2020,51.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,52.0,0.0,1.0,1.0,0.0,9.1,0,77.0,0.0,51.0,11,24.0,5
Cameron Brate,2020,282.0,71.0,0.0,0.0,0.0,0.0,0.0,28.0,33.0,291.0,2.0,3.0,4.0,2.0,66.2,0,297.0,4.0,282.0,3,29.0,13
C.J. Uzomah,2020,87.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,94.0,1.0,1.0,2.0,0.0,22.7,0,96.0,2.0,87.0,14,27.0,2
Blake Jarwin,2020,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,2.2,0,25.0,0.0,12.0,15,26.0,1
Blake Bell,2020,110.0,48.0,1.0,2.0,0.0,0.0,0.0,11.0,15.0,77.0,0.0,2.0,3.0,0.0,22.2,0,255.0,0.0,112.0,5,29.0,11
Ben Ellefson,2020,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0,39.0,0.0,10.0,14,23.0,2
Austin Hooper,2020,391.0,163.0,0.0,0.0,0.0,0.0,0.0,42.0,62.0,404.0,4.0,5.0,8.0,4.0,103.1,0,584.0,8.0,391.0,5,25.0,11
Antony Auclair,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0,14.0,0.0,0.0,15,27.0,1
Anthony Firkser,2020,387.0,143.0,0.0,0.0,0.0,0.0,0.0,39.0,53.0,371.0,1.0,4.0,7.0,1.0,83.7,0,329.0,2.0,387.0,1,25.0,15
Albert Okwuegbunam,2020,121.0,73.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,116.0,1.0,2.0,4.0,1.0,29.1,0,86.0,2.0,121.0,12,22.0,4
Adam Trautman,2020,171.0,117.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,64.0,1.0,3.0,3.0,1.0,38.1,0,303.0,2.0,171.0,6,23.0,10
Adam Shaheen,2020,150.0,105.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,95.0,3.0,3.0,6.0,3.0,45.0,0,318.0,6.0,150.0,3,25.0,13
Zach Gentry,2021,167.0,127.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,75.0,0.0,2.0,5.0,0.0,35.7,0,317.0,0.0,167.0,7,24.0,10
Zach Ertz,2021,508.0,218.0,0.0,0.0,0.0,0.0,0.0,53.0,74.0,532.0,2.0,5.0,12.0,2.0,111.8,0,582.0,4.0,508.0,0,30.0,17
Zach Ertz,2021,189.0,86.0,0.0,0.0,0.0,0.0,0.0,18.0,30.0,249.0,2.0,3.0,6.0,2.0,46.9,0,231.0,4.0,189.0,0,30.0,17
Zach Ertz,2021,66.0,36.0,1.0,4.0,0.0,0.0,0.0,3.0,4.0,63.0,1.0,0.0,1.0,0.0,14.0,0,35.0,2.0,70.0,0,30.0,17
Will Dissly,2021,223.0,143.0,0.0,0.0,0.0,1.0,0.0,20.0,25.0,104.0,1.0,2.0,3.0,1.0,48.300000000000000,0,382.0,2.0,223.0,6,25.0,11
Tyler Kroft,2021,133.0,38.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,135.0,1.0,2.0,2.0,1.0,32.3,0,283.0,2.0,133.0,10,28.0,7
Tyler Higbee,2021,519.0,250.0,0.0,0.0,0.0,1.0,0.0,56.0,77.0,444.0,5.0,13.0,19.0,5.0,133.9,1,819.0,10.0,519.0,3,28.0,14
Tyler Davis,2021,35.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,38.0,0.0,1.0,2.0,0.0,7.5,0,87.0,0.0,35.0,13,24.0,4
Tyler Conklin,2021,593.0,326.0,0.0,0.0,0.0,1.0,0.0,61.0,87.0,464.0,3.0,10.0,16.0,3.0,138.3,0,924.0,6.0,593.0,0,26.0,17
Trevon Wesco,2021,35.0,29.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,6.5,0,63.0,0.0,35.0,13,25.0,4
Tre' McKitty,2021,45.0,34.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,18.0,0.0,0.0,1.0,0.0,10.5,0,152.0,0.0,45.0,11,22.0,6
Travis Kelce,2021,1125.0,564.0,2.0,3.0,1.0,1.0,1.0,92.0,129.0,994.0,9.0,14.0,16.0,7.0,251.8,1,926.0,19.0,1128.0,1,31.0,16
Tommy Tremble,2021,173.0,65.0,2.0,7.0,1.0,0.0,0.0,18.0,30.0,260.0,1.0,3.0,3.0,1.0,48.0,0,438.0,3.0,180.0,4,21.0,13
Tommy Sweeney,2021,44.0,14.0,0.0,0.0,0.0,1.0,0.0,9.0,11.0,69.0,1.0,1.0,1.0,1.0,17.4,0,188.0,2.0,44.0,10,26.0,7
T.J. Hockenson,2021,583.0,199.0,0.0,0.0,0.0,0.0,0.0,61.0,81.0,616.0,4.0,7.0,9.0,4.0,137.3,0,658.0,8.0,583.0,5,24.0,12
Stephen Anderson,2021,165.0,115.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,67.0,1.0,1.0,1.0,1.0,36.5,0,251.0,2.0,165.0,6,28.0,11
Sean McKeon,2021,27.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,17.0,1.0,1.0,1.0,1.0,12.7,0,57.0,2.0,27.0,14,23.0,3
Ryan Griffin,2021,261.0,149.0,0.0,0.0,0.0,1.0,0.0,27.0,40.0,223.0,2.0,3.0,6.0,2.0,61.1,0,583.0,4.0,261.0,3,31.0,14
Ross Dwelley,2021,51.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,59.0,1.0,0.0,0.0,0.0,15.1,0,94.0,2.0,51.0,14,26.0,3
Robert Tonyan,2021,204.0,104.0,0.0,0.0,0.0,0.0,0.0,18.0,29.0,262.0,2.0,5.0,6.0,1.0,50.4,0,306.0,4.0,204.0,9,27.0,8
Rob Gronkowski,2021,802.0,350.0,0.0,0.0,0.0,0.0,0.0,55.0,89.0,897.0,6.0,6.0,12.0,5.0,171.2,0,634.0,12.0,802.0,5,32.0,12
Ricky Seals-Jones,2021,271.0,152.0,0.0,0.0,0.0,0.0,0.0,30.0,49.0,268.0,2.0,7.0,13.0,1.0,69.1,0,489.0,4.0,271.0,6,26.0,11
Pharaoh Brown,2021,171.0,106.0,0.0,0.0,0.0,1.0,1.0,23.0,33.0,146.0,0.0,0.0,0.0,0.0,35.1,0,490.0,0.0,171.0,5,27.0,12
Pat Freiermuth,2021,497.0,247.0,0.0,0.0,0.0,1.0,1.0,60.0,79.0,432.0,7.0,13.0,20.0,7.0,148.7,1,683.0,14.0,497.0,1,22.0,16
O.J. Howard,2021,135.0,83.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,132.0,1.0,1.0,2.0,1.0,33.5,0,213.0,2.0,135.0,9,26.0,8
Noah Gray,2021,36.0,18.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,23.0,1.0,2.0,5.0,1.0,16.6,0,154.0,2.0,36.0,10,22.0,7
Noah Fant,2021,611.0,291.0,0.0,0.0,0.0,0.0,0.0,63.0,84.0,507.0,4.0,10.0,14.0,4.0,148.1,0,799.0,8.0,611.0,2,23.0,15
Nick Vannett,2021,103.0,74.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,71.0,1.0,1.0,3.0,1.0,23.3,0,190.0,2.0,103.0,12,28.0,5
Nick Boyle,2021,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.2,0,48.0,0.0,2.0,15,28.0,2
MyCole Pruitt,2021,102.0,43.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,91.0,3.0,3.0,5.0,3.0,37.2,0,285.0,6.0,102.0,8,29.0,9
Mo Alie-Cox,2021,316.0,150.0,0.0,0.0,0.0,1.0,0.0,24.0,44.0,442.0,4.0,5.0,9.0,3.0,77.6,0,610.0,8.0,316.0,0,27.0,17
Mike Gesicki,2021,780.0,221.0,0.0,0.0,0.0,0.0,0.0,73.0,109.0,1048.0,2.0,7.0,11.0,2.0,157.0,0,828.0,4.0,780.0,0,25.0,17
Maxx Williams,2021,193.0,125.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,90.0,1.0,1.0,1.0,1.0,41.3,0,221.0,2.0,193.0,12,27.0,5
Mark Andrews,2021,1361.0,450.0,1.0,0.0,0.0,1.0,0.0,107.0,144.0,1574.0,9.0,14.0,20.0,9.0,279.1,1,936.0,18.0,1361.0,0,25.0,17
Marcedes Lewis,2021,214.0,144.0,0.0,0.0,0.0,1.0,0.0,23.0,28.0,103.0,0.0,4.0,7.0,0.0,44.4,0,387.0,0.0,214.0,4,37.0,13
Luke Stocker,2021,12.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,3.2,0,35.0,0.0,12.0,15,33.0,2
Luke Farrell,2021,56.0,28.0,0.0,0.0,0.0,1.0,0.0,7.0,10.0,73.0,0.0,1.0,1.0,0.0,10.6,0,175.0,0.0,56.0,9,23.0,8
Logan Thomas,2021,165.0,55.0,0.0,0.0,0.0,1.0,1.0,15.0,19.0,193.0,3.0,4.0,4.0,3.0,46.5,0,223.0,6.0,165.0,13,30.0,4
Lee Smith,2021,65.0,31.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,38.0,1.0,1.0,2.0,1.0,21.5,0,146.0,2.0,65.0,11,33.0,6
Kylen Granson,2021,106.0,76.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,59.0,0.0,3.0,4.0,0.0,21.6,0,164.0,0.0,106.0,7,23.0,10
Kyle Rudolph,2021,257.0,137.0,0.0,0.0,0.0,0.0,0.0,26.0,39.0,240.0,1.0,3.0,8.0,1.0,57.700000000000000,0,471.0,2.0,257.0,2,31.0,15
Kyle Pitts,2021,1026.0,313.0,0.0,0.0,0.0,0.0,0.0,68.0,105.0,1193.0,1.0,5.0,15.0,1.0,166.6,0,774.0,2.0,1026.0,0,20.0,17
Kenny Yeboah,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0,14.0,0.0,0.0,16,22.0,1
Kendall Blanton,2021,37.0,13.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,43.0,0.0,1.0,2.0,0.0,7.7,0,107.0,0.0,37.0,13,25.0,4
Kaden Smith,2021,33.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,22.0,0.0,0.0,0.0,0.0,6.300000000000000,0,60.0,0.0,33.0,15,24.0,2
Juwan Johnson,2021,150.0,41.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,214.0,3.0,3.0,3.0,3.0,42.0,0,152.0,6.0,150.0,7,24.0,10
Josiah Deguara,2021,245.0,204.0,0.0,0.0,0.0,0.0,0.0,25.0,32.0,114.0,2.0,3.0,6.0,0.0,59.5,0,314.0,4.0,245.0,5,24.0,12
Josh Oliver,2021,65.0,24.0,0.0,0.0,0.0,1.0,0.0,8.0,14.0,126.0,0.0,1.0,2.0,0.0,14.5,0,111.0,0.0,65.0,8,24.0,9
Joseph Fortson,2021,47.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,38.0,2.0,2.0,2.0,2.0,21.7,0,33.0,4.0,47.0,13,25.0,4
Jordan Akins,2021,208.0,80.0,1.0,3.0,0.0,2.0,2.0,23.0,31.0,202.0,0.0,1.0,5.0,0.0,36.1,0,310.0,0.0,211.0,6,29.0,11
Jonnu Smith,2021,294.0,232.0,9.0,40.0,0.0,1.0,0.0,28.0,43.0,249.0,1.0,5.0,10.0,1.0,63.4,0,505.0,2.0,334.0,2,26.0,15
