player_name,season,receiving_yards,yards_after_catch,rush_attempts,rush_touchdown,pass_touchdown,fumble,receptions,targets,receiving_touchdown,receptions_redzone,targets_redzone,receiving_touchdown_redzone,fantasy_points_ppr,offense_snaps,total_tds,touches,total_yards,games_missed,age,games_played_season,Top_10_Next_Season_or_Not
Brandin Cooks,2020,1143.0,338.0,0.0,0.0,6.0,0.0,81.0,115.0,6.0,7.0,11.0,2.0,223.3,801.0,12.0,81.0,1143.0,1,26.0,15,0
Brandon Aiyuk,2020,578.0,232.0,5.0,2.0,3.0,0.0,48.0,71.0,3.0,7.0,10.0,3.0,140.3,607.0,8.0,53.0,663.0,6,22.0,10,0
Brandon Powell,2020,69.0,34.0,2.0,0.0,2.0,1.0,12.0,18.0,2.0,4.0,5.0,2.0,28.6,175.0,4.0,14.0,76.0,6,24.0,10,0
Brandon Zylstra,2020,35.0,15.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,6.6,45.0,0.0,4.0,36.0,12,27.0,4,0
Braxton Berrios,2020,394.0,216.0,3.0,0.0,3.0,0.0,37.0,54.0,3.0,5.0,5.0,1.0,95.3,286.0,6.0,40.0,423.0,3,24.0,13,0
Breshad Perriman,2020,505.0,160.0,1.0,0.0,3.0,0.0,30.0,56.0,3.0,1.0,5.0,1.0,91.10000000000000,651.0,6.0,31.0,511.0,4,26.0,12,0
Bryan Edwards,2020,193.0,80.0,0.0,0.0,1.0,0.0,11.0,15.0,1.0,0.0,1.0,0.0,36.3,214.0,2.0,11.0,193.0,7,21.0,9,0
Byron Pringle,2020,160.0,68.0,0.0,0.0,1.0,0.0,13.0,17.0,1.0,3.0,3.0,1.0,35.0,160.0,2.0,13.0,160.0,11,26.0,5,0
C.J. Board,2020,101.0,33.0,1.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,21.4,133.0,0.0,12.0,104.0,7,26.0,9,0
Calvin Ridley,2020,1374.0,275.0,5.0,0.0,9.0,1.0,90.0,138.0,9.0,12.0,22.0,7.0,268.5,822.0,18.0,95.0,1375.0,1,25.0,15,0
Cam Sims,2020,477.0,249.0,1.0,0.0,1.0,0.0,32.0,45.0,1.0,2.0,3.0,0.0,80.2,579.0,2.0,33.0,482.0,5,24.0,11,0
Cameron Batson,2020,47.0,33.0,3.0,0.0,1.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,17.6,110.0,2.0,9.0,56.0,11,24.0,5,0
Cedrick Wilson,2020,189.0,134.0,3.0,0.0,3.0,0.0,17.0,27.0,2.0,4.0,5.0,0.0,51.62,161.0,5.0,22.0,200.0,6,24.0,10,0
CeeDee Lamb,2020,935.0,311.0,11.0,1.0,5.0,1.0,74.0,109.0,5.0,5.0,11.0,3.0,204.7,731.0,11.0,85.0,1017.0,0,21.0,16,0
Chad Beebe,2020,201.0,73.0,0.0,0.0,2.0,0.0,20.0,29.0,2.0,3.0,4.0,1.0,50.1,241.0,4.0,20.0,201.0,6,26.0,10,0
Chad Hansen,2020,16.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,3.6,59.0,0.0,2.0,16.0,15,25.0,1,0
Chase Claypool,2020,859.0,315.0,10.0,2.0,9.0,3.0,62.0,109.0,9.0,7.0,13.0,4.0,212.5,692.0,20.0,72.0,875.0,0,22.0,16,0
Chris Conley,2020,471.0,180.0,0.0,0.0,2.0,1.0,40.0,62.0,2.0,2.0,6.0,1.0,94.1,430.0,4.0,40.0,471.0,2,27.0,14,0
Chris Godwin,2020,840.0,280.0,0.0,0.0,7.0,1.0,65.0,83.0,7.0,8.0,9.0,6.0,189.0,675.0,14.0,65.0,840.0,4,24.0,12,0
Chris Hogan,2020,98.0,34.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,0.0,4.0,0.0,18.8,229.0,0.0,11.0,98.0,12,32.0,4,0
Christian Blake,2020,141.0,26.0,0.0,0.0,0.0,0.0,13.0,18.0,0.0,1.0,1.0,0.0,27.100000000000000,186.0,0.0,13.0,141.0,9,24.0,7,0
Christian Kirk,2020,621.0,175.0,2.0,0.0,6.0,0.0,48.0,76.0,6.0,8.0,12.0,4.0,140.4,781.0,12.0,50.0,624.0,2,23.0,14,0
Cole Beasley,2020,967.0,355.0,0.0,0.0,5.0,0.0,82.0,105.0,4.0,6.0,10.0,3.0,205.5,680.0,9.0,83.0,987.0,1,31.0,15,0
Collin Johnson,2020,272.0,65.0,0.0,0.0,2.0,0.0,18.0,30.0,2.0,1.0,5.0,1.0,55.2,192.0,4.0,18.0,272.0,6,22.0,10,0
Corey Davis,2020,949.0,284.0,0.0,0.0,4.0,1.0,59.0,82.0,4.0,4.0,6.0,3.0,174.9,667.0,8.0,59.0,949.0,3,25.0,13,0
Courtland Sutton,2020,66.0,7.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,7.6,31.0,0.0,3.0,66.0,15,24.0,1,0
Curtis Samuel,2020,851.0,320.0,41.0,2.0,3.0,1.0,77.0,96.0,3.0,10.0,12.0,2.0,210.1,659.0,8.0,118.0,1051.0,1,24.0,15,0
D.J. Chark,2020,595.0,155.0,0.0,0.0,3.0,0.0,42.0,75.0,3.0,2.0,8.0,2.0,109.5,594.0,6.0,42.0,595.0,5,23.0,11,0
D.J. Moore,2020,1062.0,314.0,1.0,0.0,4.0,0.0,60.0,101.0,4.0,2.0,6.0,1.0,174.3,780.0,8.0,62.0,1083.0,2,23.0,14,0
DaeSean Hamilton,2020,293.0,95.0,0.0,0.0,2.0,1.0,23.0,41.0,2.0,4.0,6.0,1.0,55.3,484.0,4.0,23.0,293.0,4,25.0,12,0
Damiere Byrd,2020,604.0,172.0,2.0,0.0,1.0,2.0,47.0,74.0,1.0,1.0,2.0,0.0,108.9,803.0,2.0,49.0,619.0,2,27.0,14,0
Damion Ratley,2020,63.0,10.0,0.0,0.0,0.0,1.0,4.0,9.0,0.0,0.0,3.0,0.0,8.3,126.0,0.0,4.0,63.0,11,25.0,5,0
Danny Amendola,2020,602.0,290.0,1.0,0.0,0.0,0.0,46.0,67.0,0.0,4.0,6.0,0.0,102.40000000000000,460.0,0.0,47.0,604.0,2,34.0,14,0
Dante Pettis,2020,76.0,6.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,17.6,49.0,2.0,4.0,76.0,13,24.0,3,0
Dante Pettis,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,13,24.0,3,0
Darius Slayton,2020,751.0,159.0,2.0,0.0,3.0,1.0,50.0,94.0,3.0,4.0,8.0,1.0,136.0,877.0,6.0,52.0,750.0,0,23.0,16,0
Darnell Mooney,2020,631.0,254.0,4.0,0.0,4.0,1.0,61.0,96.0,4.0,7.0,9.0,4.0,146.1,781.0,8.0,65.0,651.0,0,22.0,16,0
Darrius Shepherd,2020,25.0,17.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,5.5,76.0,0.0,3.0,25.0,12,24.0,4,0
Daurice Fountain,2020,23.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,4.3,34.0,0.0,2.0,23.0,14,24.0,2,0
David Moore,2020,417.0,169.0,8.0,0.0,6.0,0.0,35.0,47.0,6.0,10.0,13.0,4.0,118.8,482.0,12.0,43.0,478.0,0,25.0,16,0
DeAndre Carter,2020,8.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.8,13.0,0.0,1.0,8.0,15,27.0,1,0
DeAndre Hopkins,2020,1407.0,519.0,1.0,0.0,6.0,3.0,115.0,158.0,6.0,11.0,18.0,3.0,281.8,1043.0,12.0,116.0,1408.0,0,28.0,16,0
Dede Westbrook,2020,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.4,16.0,0.0,1.0,4.0,15,26.0,1,0
Demarcus Robinson,2020,466.0,173.0,0.0,0.0,3.0,1.0,45.0,58.0,3.0,3.0,5.0,1.0,104.60000000000000,688.0,6.0,45.0,466.0,1,25.0,15,0
DeMichael Harris,2020,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,3.0,0.0,14,22.0,2,0
Denzel Mims,2020,297.0,92.0,0.0,0.0,0.0,0.0,16.0,32.0,0.0,1.0,2.0,0.0,43.700000000000000,336.0,0.0,16.0,297.0,9,22.0,7,0
Deonte Harty,2020,186.0,127.0,6.0,0.0,1.0,0.0,20.0,24.0,1.0,3.0,3.0,1.0,47.7,169.0,2.0,26.0,237.0,7,22.0,9,0
DeSean Jackson,2020,121.0,22.0,0.0,0.0,0.0,0.0,10.0,19.0,0.0,0.0,0.0,0.0,20.1,120.0,0.0,10.0,121.0,13,33.0,3,0
DeVante Parker,2020,793.0,173.0,0.0,0.0,4.0,1.0,63.0,101.0,4.0,4.0,13.0,3.0,162.3,726.0,8.0,63.0,793.0,2,27.0,14,0
Devin Duvernay,2020,201.0,118.0,4.0,0.0,0.0,0.0,20.0,24.0,0.0,2.0,2.0,0.0,43.1,334.0,0.0,24.0,271.0,2,22.0,14,0
Dez Bryant,2020,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.8,19.0,2.0,1.0,8.0,15,31.0,1,0
Diontae Spencer,2020,26.0,12.0,3.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,7.5,49.0,0.0,6.0,45.0,12,28.0,4,0
DK Metcalf,2020,1303.0,363.0,0.0,0.0,10.0,1.0,83.0,125.0,10.0,8.0,15.0,5.0,262.3,980.0,20.0,83.0,1303.0,0,22.0,16,0
Donovan Peoples-Jones,2020,293.0,71.0,0.0,0.0,2.0,0.0,13.0,17.0,2.0,0.0,1.0,0.0,54.3,190.0,4.0,13.0,293.0,10,21.0,6,0
Donte Moncrief,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,15.0,0.0,1.0,4.0,15,27.0,1,0
Dontrelle Inman,2020,148.0,36.0,0.0,0.0,2.0,1.0,17.0,25.0,2.0,2.0,2.0,2.0,39.800000000000000,280.0,4.0,17.0,148.0,10,31.0,6,0
Emmanuel Sanders,2020,688.0,166.0,1.0,0.0,4.0,1.0,57.0,75.0,4.0,8.0,12.0,3.0,147.0,537.0,8.0,58.0,700.0,3,33.0,13,0
Equanimeous St. Brown,2020,117.0,59.0,1.0,0.0,1.0,0.0,7.0,11.0,1.0,0.0,0.0,0.0,25.4,136.0,2.0,8.0,124.0,9,23.0,7,0
Freddie Swain,2020,159.0,101.0,0.0,0.0,2.0,0.0,13.0,21.0,2.0,3.0,4.0,1.0,40.9,270.0,4.0,13.0,159.0,4,22.0,12,0
Gabe Davis,2020,599.0,131.0,1.0,0.0,7.0,1.0,35.0,58.0,7.0,7.0,12.0,4.0,128.9,797.0,14.0,36.0,599.0,0,21.0,16,0
Golden Tate,2020,388.0,98.0,0.0,0.0,2.0,0.0,35.0,51.0,2.0,4.0,5.0,1.0,84.52,424.0,4.0,37.0,406.0,4,32.0,12,0
Greg Ward,2020,419.0,164.0,2.0,0.0,6.0,1.0,53.0,77.0,6.0,7.0,7.0,4.0,127.1,791.0,12.0,56.0,430.0,0,25.0,16,0
Gunner Olszewski,2020,51.0,35.0,5.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,17.4,97.0,2.0,9.0,74.0,11,23.0,5,0
Hakeem Butler,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15,24.0,1,0
Henry Ruggs,2020,414.0,143.0,7.0,0.0,2.0,1.0,23.0,37.0,2.0,0.0,2.0,0.0,75.60000000000000,501.0,4.0,30.0,456.0,5,21.0,11,0
Isaiah Ford,2020,221.0,57.0,0.0,0.0,0.0,0.0,21.0,34.0,0.0,1.0,2.0,0.0,39.1,270.0,0.0,21.0,221.0,9,24.0,7,0
Isaiah McKenzie,2020,282.0,207.0,10.0,0.0,6.0,0.0,30.0,34.0,5.0,5.0,7.0,3.0,95.58,264.0,11.0,41.0,303.0,1,25.0,15,0
Isaiah Wright,2020,197.0,143.0,3.0,0.0,0.0,0.0,27.0,35.0,0.0,3.0,4.0,0.0,48.3,328.0,0.0,31.0,213.0,5,23.0,11,0
Isaiah Zuber,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,9.0,0.0,1.0,8.0,15,23.0,1,0
J.J. Arcega-Whiteside,2020,85.0,11.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,10.5,90.0,0.0,4.0,85.0,11,23.0,5,0
Jake Kumerow,2020,22.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.2,5.0,2.0,1.0,22.0,15,28.0,1,0
Jakeem Grant,2020,373.0,172.0,3.0,0.0,1.0,0.0,36.0,52.0,1.0,3.0,4.0,1.0,77.3,370.0,2.0,39.0,393.0,2,27.0,14,0
Jakobi Meyers,2020,729.0,222.0,2.0,0.0,2.0,1.0,59.0,79.0,0.0,3.0,5.0,0.0,139.52,651.0,2.0,63.0,781.0,4,23.0,12,0
Jalen Guyton,2020,511.0,179.0,2.0,0.0,3.0,0.0,28.0,53.0,3.0,3.0,7.0,1.0,93.1,920.0,6.0,30.0,511.0,0,23.0,16,0
Jalen Reagor,2020,380.0,167.0,3.0,0.0,0.0,0.0,28.0,46.0,0.0,3.0,6.0,0.0,64.0,464.0,0.0,31.0,400.0,6,21.0,10,0
Jamal Agnew,2020,89.0,101.0,6.0,0.0,0.0,0.0,13.0,20.0,0.0,2.0,3.0,0.0,25.200000000000000,176.0,0.0,20.0,122.0,4,25.0,12,0
James Proche,2020,14.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.6,5.0,0.0,1.0,14.0,13,23.0,3,0
James Washington,2020,392.0,139.0,0.0,0.0,5.0,0.0,30.0,54.0,5.0,3.0,7.0,3.0,95.2,486.0,10.0,30.0,392.0,0,24.0,16,0
Jamison Crowder,2020,699.0,343.0,1.0,0.0,7.0,0.0,59.0,86.0,6.0,7.0,10.0,4.0,168.02,593.0,13.0,61.0,756.0,4,27.0,12,0
Jarvis Landry,2020,789.0,341.0,3.0,0.0,4.0,1.0,67.0,94.0,3.0,10.0,16.0,3.0,171.56,653.0,7.0,74.0,870.0,2,27.0,14,0
Javon Wims,2020,48.0,4.0,1.0,0.0,1.0,0.0,6.0,12.0,1.0,1.0,1.0,1.0,17.0,218.0,2.0,7.0,50.0,7,25.0,9,0
Jaydon Mickens,2020,58.0,31.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,1.0,0.0,12.8,52.0,0.0,7.0,58.0,14,26.0,2,0
Jeff Smith,2020,63.0,22.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,9.3,163.0,0.0,7.0,63.0,10,23.0,6,0
Jerry Jeudy,2020,856.0,284.0,0.0,0.0,3.0,2.0,52.0,107.0,3.0,2.0,6.0,1.0,143.6,806.0,6.0,52.0,856.0,0,21.0,16,0
Joe Reed,2020,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.9,13.0,1.0,5.0,29.0,13,22.0,3,0
John Brown,2020,386.0,173.0,0.0,0.0,2.0,0.0,29.0,48.0,2.0,5.0,7.0,1.0,79.6,423.0,4.0,29.0,386.0,8,30.0,8,0
John Hightower,2020,167.0,57.0,1.0,0.0,0.0,0.0,10.0,24.0,0.0,1.0,2.0,0.0,16.8,335.0,0.0,11.0,168.0,6,24.0,10,0
John Ross,2020,17.0,3.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,3.7,85.0,0.0,2.0,17.0,14,24.0,2,0
Josh Malone,2020,16.0,8.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,6.8,42.0,0.0,5.0,28.0,15,24.0,1,0
Josh Reynolds,2020,618.0,225.0,1.0,0.0,2.0,1.0,52.0,79.0,2.0,4.0,5.0,1.0,122.3,802.0,4.0,53.0,623.0,0,25.0,16,0
JuJu Smith-Schuster,2020,831.0,409.0,0.0,0.0,9.0,3.0,97.0,123.0,9.0,15.0,18.0,6.0,221.1,923.0,18.0,97.0,831.0,0,23.0,16,0
Julian Edelman,2020,315.0,104.0,2.0,0.0,0.0,0.0,21.0,36.0,0.0,1.0,4.0,0.0,50.22,265.0,0.0,25.0,375.0,10,34.0,6,0
Julio Jones,2020,508.0,113.0,0.0,0.0,1.0,0.0,33.0,44.0,1.0,2.0,5.0,0.0,89.8,326.0,2.0,33.0,508.0,10,31.0,6,0
Justin Watson,2020,94.0,19.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,12.400000000000000,121.0,0.0,7.0,94.0,13,24.0,3,0
K.J. Hamler,2020,357.0,107.0,8.0,0.0,3.0,0.0,28.0,51.0,3.0,2.0,4.0,1.0,80.7,477.0,6.0,36.0,387.0,5,21.0,11,0
K.J. Hill,2020,73.0,18.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,2.0,0.0,14.3,113.0,0.0,7.0,73.0,11,22.0,5,0
Kalif Raymond,2020,187.0,38.0,1.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,25.4,150.0,0.0,10.0,184.0,9,26.0,7,0
Keelan Cole,2020,642.0,174.0,1.0,0.0,5.0,0.0,55.0,87.0,5.0,5.0,10.0,4.0,147.4,785.0,10.0,56.0,644.0,0,27.0,16,0
Keenan Allen,2020,992.0,437.0,1.0,0.0,8.0,3.0,100.0,142.0,8.0,13.0,17.0,7.0,231.1,874.0,16.0,102.0,991.0,2,28.0,14,0
KeeSean Johnson,2020,149.0,41.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,1.0,2.0,0.0,27.9,168.0,0.0,13.0,149.0,9,23.0,7,0
Keke Coutee,2020,400.0,148.0,0.0,0.0,3.0,3.0,33.0,40.0,3.0,8.0,11.0,3.0,85.0,292.0,6.0,33.0,400.0,8,23.0,8,0
Kendrick Bourne,2020,641.0,208.0,0.0,0.0,2.0,0.0,45.0,68.0,2.0,8.0,10.0,1.0,119.10000000000000,647.0,4.0,45.0,641.0,2,25.0,14,0
Kenny Golladay,2020,338.0,38.0,0.0,0.0,2.0,0.0,20.0,32.0,2.0,4.0,5.0,2.0,65.8,224.0,4.0,20.0,338.0,11,26.0,5,0
Kenny Stills,2020,144.0,17.0,0.0,0.0,1.0,0.0,11.0,18.0,1.0,0.0,1.0,0.0,29.400000000000000,131.0,2.0,11.0,144.0,9,28.0,7,0
KhaDarel Hodge,2020,155.0,23.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,1.0,1.0,0.0,22.5,223.0,0.0,9.0,155.0,10,25.0,6,0
Laquon Treadwell,2020,49.0,13.0,0.0,0.0,2.0,0.0,6.0,7.0,2.0,2.0,3.0,2.0,22.9,59.0,4.0,6.0,49.0,12,25.0,4,0
Larry Fitzgerald,2020,399.0,180.0,0.0,0.0,1.0,0.0,52.0,67.0,1.0,4.0,7.0,1.0,93.9,688.0,2.0,52.0,399.0,4,37.0,12,0
Laviska Shenault,2020,600.0,298.0,18.0,0.0,5.0,0.0,58.0,79.0,5.0,6.0,10.0,3.0,157.1,585.0,10.0,76.0,691.0,2,21.0,14,0
Lil'Jordan Humphrey,2020,17.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.7,23.0,0.0,1.0,17.0,15,22.0,1,0
Lynn Bowden,2020,212.0,146.0,9.0,0.0,0.0,0.0,27.0,34.0,0.0,0.0,0.0,0.0,48.68,327.0,0.0,38.0,276.0,8,22.0,8,0
Mack Hollins,2020,176.0,29.0,0.0,0.0,1.0,1.0,16.0,25.0,1.0,1.0,2.0,1.0,36.6,262.0,2.0,16.0,176.0,7,26.0,9,0
Malik Taylor,2020,66.0,47.0,1.0,0.0,1.0,0.0,5.0,6.0,1.0,1.0,1.0,1.0,18.5,131.0,2.0,6.0,75.0,10,24.0,6,0
Marcus Johnson,2020,67.0,18.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,9.7,173.0,0.0,5.0,67.0,11,26.0,5,0
Marcus Kemp,2020,11.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.1,10.0,0.0,1.0,11.0,15,25.0,1,0
Marquez Callaway,2020,187.0,56.0,0.0,0.0,0.0,0.0,18.0,23.0,0.0,2.0,3.0,0.0,36.7,182.0,0.0,18.0,187.0,11,22.0,5,0
Marquez Valdes-Scantling,2020,690.0,241.0,4.0,0.0,6.0,1.0,33.0,61.0,6.0,2.0,6.0,2.0,132.3,696.0,12.0,37.0,703.0,2,25.0,14,0
Marquise Brown,2020,769.0,274.0,1.0,0.0,8.0,0.0,58.0,96.0,8.0,8.0,11.0,6.0,175.0,802.0,16.0,59.0,770.0,0,23.0,16,0
Marvin Hall,2020,290.0,58.0,1.0,0.0,2.0,0.0,17.0,30.0,2.0,0.0,2.0,0.0,58.1,287.0,4.0,18.0,291.0,5,27.0,11,0
Marvin Hall,2020,12.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.2,74.0,0.0,1.0,12.0,5,27.0,11,0
Marvin Jones,2020,978.0,196.0,0.0,0.0,9.0,0.0,76.0,111.0,9.0,9.0,14.0,4.0,219.8,939.0,18.0,76.0,978.0,0,30.0,16,0
Mecole Hardman,2020,560.0,285.0,4.0,0.0,4.0,1.0,41.0,62.0,4.0,3.0,4.0,2.0,121.1,499.0,8.0,45.0,591.0,0,22.0,16,0
Michael Gallup,2020,843.0,252.0,0.0,0.0,5.0,0.0,59.0,105.0,5.0,8.0,14.0,3.0,173.3,1004.0,10.0,59.0,843.0,0,24.0,16,0
Michael Pittman,2020,503.0,293.0,3.0,0.0,1.0,0.0,40.0,60.0,1.0,5.0,9.0,0.0,96.9,700.0,2.0,43.0,529.0,3,22.0,13,0
Michael Thomas,2020,438.0,82.0,1.0,0.0,0.0,0.0,40.0,54.0,0.0,7.0,11.0,0.0,81.9,345.0,0.0,41.0,439.0,9,27.0,7,0
Mike Thomas,2020,132.0,28.0,1.0,0.0,1.0,1.0,13.0,21.0,1.0,1.0,1.0,1.0,29.300000000000000,199.0,2.0,14.0,133.0,6,26.0,10,0
Mike Williams,2020,756.0,162.0,1.0,0.0,5.0,0.0,48.0,83.0,5.0,2.0,10.0,1.0,149.7,797.0,10.0,49.0,757.0,2,25.0,14,0
Miles Boykin,2020,266.0,80.0,0.0,0.0,4.0,0.0,19.0,32.0,4.0,3.0,6.0,2.0,67.6,494.0,8.0,19.0,266.0,3,23.0,13,0
Mohamed Sanu,2020,110.0,21.0,1.0,0.0,0.0,0.0,10.0,17.0,0.0,0.0,0.0,0.0,21.3,147.0,0.0,11.0,113.0,12,31.0,4,0
N'Keal Harry,2020,309.0,105.0,2.0,0.0,2.0,1.0,33.0,55.0,2.0,6.0,10.0,2.0,68.90000000000000,549.0,4.0,35.0,309.0,3,22.0,13,0
Nelson Agholor,2020,896.0,230.0,0.0,0.0,8.0,0.0,48.0,79.0,8.0,7.0,13.0,3.0,179.6,731.0,16.0,48.0,896.0,0,27.0,16,0
Nick Westbrook-Ikhine,2020,33.0,5.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,4.3,132.0,0.0,3.0,33.0,8,23.0,8,0
Noah Brown,2020,154.0,47.0,1.0,0.0,0.0,0.0,14.0,24.0,0.0,2.0,2.0,0.0,29.8,154.0,0.0,15.0,158.0,7,24.0,9,0
Odell Beckham,2020,319.0,47.0,3.0,1.0,3.0,0.0,23.0,42.0,3.0,3.0,6.0,1.0,84.82,316.0,7.0,27.0,409.0,9,27.0,7,0
Olabisi Johnson,2020,189.0,49.0,0.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,0.0,30.9,169.0,0.0,14.0,189.0,8,23.0,8,0
Olamide Zaccheaus,2020,274.0,63.0,1.0,0.0,1.0,0.0,20.0,31.0,1.0,0.0,2.0,0.0,51.400000000000000,288.0,2.0,21.0,274.0,7,23.0,9,0
Parris Campbell,2020,71.0,18.0,2.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,12.7,63.0,0.0,8.0,87.0,14,23.0,2,0
Penny Hart,2020,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.2,27.0,0.0,2.0,22.0,15,24.0,1,0
Pharoh Cooper,2020,73.0,35.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,12.300000000000000,91.0,0.0,5.0,73.0,11,25.0,5,0
Preston Williams,2020,288.0,42.0,0.0,0.0,4.0,0.0,18.0,33.0,4.0,3.0,6.0,3.0,66.8,336.0,8.0,18.0,288.0,8,23.0,8,0
Quez Watkins,2020,106.0,58.0,0.0,0.0,1.0,0.0,7.0,13.0,1.0,1.0,2.0,0.0,23.6,99.0,2.0,7.0,106.0,12,22.0,4,0
Quintez Cephus,2020,349.0,85.0,0.0,0.0,2.0,0.0,20.0,35.0,2.0,1.0,4.0,1.0,66.9,349.0,4.0,20.0,349.0,5,22.0,11,0
Randall Cobb,2020,441.0,171.0,0.0,0.0,3.0,0.0,38.0,48.0,3.0,3.0,7.0,2.0,100.1,369.0,6.0,39.0,441.0,6,30.0,10,0
Rashard Higgins,2020,544.0,58.0,0.0,0.0,4.0,2.0,35.0,47.0,4.0,6.0,8.0,3.0,109.4,453.0,8.0,35.0,544.0,5,25.0,11,0
Ray-Ray McCloud,2020,77.0,105.0,4.0,0.0,0.0,0.0,20.0,22.0,0.0,1.0,1.0,0.0,34.2,154.0,0.0,24.0,142.0,5,23.0,11,0
Richie James,2020,391.0,190.0,0.0,0.0,1.0,0.0,23.0,35.0,1.0,4.0,4.0,0.0,68.1,365.0,2.0,23.0,391.0,9,24.0,7,0
Riley Ridley,2020,39.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,7.9,27.0,0.0,4.0,39.0,14,24.0,2,0
Robbie Chosen,2020,1093.0,494.0,4.0,0.0,3.0,1.0,95.0,134.0,3.0,7.0,15.0,1.0,216.80000000000000,805.0,6.0,99.0,1108.0,0,27.0,16,0
Robert Foster,2020,37.0,32.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,5.700000000000000,17.0,0.0,2.0,37.0,14,26.0,2,0
Robert Woods,2020,936.0,494.0,24.0,2.0,6.0,2.0,90.0,124.0,6.0,10.0,11.0,4.0,231.1,999.0,14.0,114.0,1091.0,0,28.0,16,0
Russell Gage,2020,786.0,283.0,2.0,0.0,5.0,0.0,72.0,108.0,4.0,10.0,16.0,4.0,181.06,762.0,9.0,76.0,834.0,0,24.0,16,0
Sammy Watkins,2020,421.0,157.0,1.0,0.0,2.0,1.0,37.0,55.0,2.0,5.0,9.0,2.0,86.4,527.0,4.0,38.0,424.0,6,27.0,10,0
Scott Miller,2020,501.0,109.0,3.0,0.0,3.0,0.0,33.0,51.0,3.0,4.0,4.0,1.0,98.5,380.0,6.0,36.0,515.0,2,23.0,14,0
Sterling Shepard,2020,597.0,175.0,6.0,1.0,2.0,0.0,60.0,81.0,2.0,6.0,8.0,2.0,140.6,515.0,5.0,66.0,646.0,5,27.0,11,0
